datetimeUTC,"USGS 04092677: Grand Calumet River at Industrial Hwy at Gary, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN","USGS 05536356: Grand Calumet River at Columbia Ave at Hammond, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN (6-hour Mean)"
2021-12-31 10:55:00+00:00,2.32,1.44,1.60,1.33
2021-12-31 11:00:00+00:00,2.32,1.55,1.58,1.34
2021-12-31 11:05:00+00:00,2.32,1.66,1.57,1.34
2021-12-31 11:10:00+00:00,2.31,1.52,1.56,1.35
2021-12-31 11:15:00+00:00,2.31,1.28,1.55,1.35
2021-12-31 11:20:00+00:00,2.31,1.18,1.58,1.35
2021-12-31 11:25:00+00:00,2.30,1.14,1.62,1.35
2021-12-31 11:30:00+00:00,2.30,1.07,1.65,1.35
2021-12-31 11:35:00+00:00,2.30,1.17,1.64,1.34
2021-12-31 11:40:00+00:00,2.31,1.42,1.63,1.35
2021-12-31 11:45:00+00:00,2.31,1.48,1.62,1.35
2021-12-31 11:50:00+00:00,2.31,1.55,1.60,1.35
2021-12-31 11:55:00+00:00,2.30,1.69,1.57,1.35
2021-12-31 12:00:00+00:00,2.30,1.70,1.55,1.36
2021-12-31 12:05:00+00:00,2.30,1.47,1.59,1.36
2021-12-31 12:10:00+00:00,2.30,1.33,1.62,1.36
2021-12-31 12:15:00+00:00,2.30,1.28,1.66,1.36
2021-12-31 12:20:00+00:00,2.30,1.05,1.68,1.35
2021-12-31 12:25:00+00:00,2.31,0.92,1.70,1.35
2021-12-31 12:30:00+00:00,2.31,0.92,1.72,1.34
2021-12-31 12:35:00+00:00,2.31,0.89,1.69,1.34
2021-12-31 12:40:00+00:00,2.32,0.95,1.67,1.34
2021-12-31 12:45:00+00:00,2.32,1.18,1.64,1.34
2021-12-31 12:50:00+00:00,2.32,1.37,1.62,1.35
2021-12-31 12:55:00+00:00,2.31,1.48,1.60,1.35
2021-12-31 13:00:00+00:00,2.31,1.64,1.58,1.36
2021-12-31 13:05:00+00:00,2.31,1.63,1.57,1.36
2021-12-31 13:10:00+00:00,2.30,1.49,1.56,1.37
2021-12-31 13:15:00+00:00,2.30,1.30,1.55,1.37
2021-12-31 13:20:00+00:00,2.30,1.24,1.59,1.37
2021-12-31 13:25:00+00:00,2.30,1.19,1.62,1.37
2021-12-31 13:30:00+00:00,2.30,1.09,1.66,1.38
2021-12-31 13:35:00+00:00,2.30,1.18,1.65,1.38
2021-12-31 13:40:00+00:00,2.31,1.38,1.63,1.38
2021-12-31 13:45:00+00:00,2.31,1.38,1.62,1.39
2021-12-31 13:50:00+00:00,2.31,1.53,1.60,1.40
2021-12-31 13:55:00+00:00,2.31,1.63,1.58,1.41
2021-12-31 14:00:00+00:00,2.31,1.58,1.56,1.41
2021-12-31 14:05:00+00:00,2.30,1.56,1.58,1.41
2021-12-31 14:10:00+00:00,2.30,1.59,1.61,1.41
2021-12-31 14:15:00+00:00,2.29,1.54,1.63,1.42
2021-12-31 14:20:00+00:00,2.29,1.38,1.65,1.42
2021-12-31 14:25:00+00:00,2.29,1.50,1.66,1.42
2021-12-31 14:30:00+00:00,2.29,1.40,1.68,1.43
2021-12-31 14:35:00+00:00,2.29,1.24,1.70,1.43
2021-12-31 14:40:00+00:00,2.29,1.39,1.71,1.43
2021-12-31 14:45:00+00:00,2.29,1.41,1.73,1.43
2021-12-31 14:50:00+00:00,2.30,1.20,1.73,1.42
2021-12-31 14:55:00+00:00,2.30,1.26,1.73,1.42
2021-12-31 15:00:00+00:00,2.31,1.42,1.73,1.41
2021-12-31 15:05:00+00:00,2.31,1.26,1.71,1.41
2021-12-31 15:10:00+00:00,2.30,1.27,1.70,1.41
2021-12-31 15:15:00+00:00,2.30,1.33,1.68,1.41
2021-12-31 15:20:00+00:00,2.30,1.28,1.67,1.42
2021-12-31 15:25:00+00:00,2.30,1.23,1.65,1.43
2021-12-31 15:30:00+00:00,2.30,1.32,1.64,1.43
2021-12-31 15:35:00+00:00,2.30,1.43,1.64,1.44
2021-12-31 15:40:00+00:00,2.31,1.45,1.64,1.45
2021-12-31 15:45:00+00:00,2.31,1.47,1.64,1.45
2021-12-31 15:50:00+00:00,2.31,1.63,1.63,1.45
2021-12-31 15:55:00+00:00,2.31,1.59,1.61,1.45
2021-12-31 16:00:00+00:00,2.31,1.67,1.60,1.45
2021-12-31 16:05:00+00:00,2.31,1.74,1.62,1.45
2021-12-31 16:10:00+00:00,2.30,1.56,1.63,1.45
2021-12-31 16:15:00+00:00,2.30,1.51,1.65,1.45
2021-12-31 16:20:00+00:00,2.30,1.55,1.67,1.46
2021-12-31 16:25:00+00:00,2.31,1.54,1.70,1.46
2021-12-31 16:30:00+00:00,2.31,1.50,1.72,1.47
2021-12-31 16:35:00+00:00,2.31,1.54,1.72,1.48
2021-12-31 16:40:00+00:00,2.32,1.66,1.73,1.48
2021-12-31 16:45:00+00:00,2.32,1.63,1.73,1.48
2021-12-31 16:50:00+00:00,2.32,1.76,1.75,1.48
2021-12-31 16:55:00+00:00,2.32,1.82,1.76,1.48
2021-12-31 17:00:00+00:00,2.32,1.73,1.78,1.48
2021-12-31 17:05:00+00:00,2.32,1.70,1.80,1.48
2021-12-31 17:10:00+00:00,2.32,1.79,1.83,1.48
2021-12-31 17:15:00+00:00,2.32,1.67,1.85,1.48
2021-12-31 17:20:00+00:00,2.32,1.55,1.87,1.48
2021-12-31 17:25:00+00:00,2.33,1.54,1.88,1.48
2021-12-31 17:30:00+00:00,2.33,1.48,1.90,1.47
2021-12-31 17:35:00+00:00,2.34,1.22,1.91,1.47
2021-12-31 17:40:00+00:00,2.34,1.11,1.92,1.47
2021-12-31 17:45:00+00:00,2.35,1.23,1.93,1.47
2021-12-31 17:50:00+00:00,2.35,0.96,1.92,1.47
2021-12-31 17:55:00+00:00,2.34,1.23,1.91,1.47
2021-12-31 18:00:00+00:00,2.34,1.38,1.90,1.47
2021-12-31 18:05:00+00:00,2.34,1.37,1.86,1.47
2021-12-31 18:10:00+00:00,2.34,1.49,1.83,1.47
2021-12-31 18:15:00+00:00,2.34,1.72,1.79,1.47
2021-12-31 18:20:00+00:00,2.34,1.66,1.77,1.46
2021-12-31 18:25:00+00:00,2.34,1.60,1.76,1.46
2021-12-31 18:30:00+00:00,2.34,1.54,1.74,1.46
2021-12-31 18:35:00+00:00,2.34,1.50,1.76,1.45
2021-12-31 18:40:00+00:00,2.33,1.31,1.78,1.45
2021-12-31 18:45:00+00:00,2.33,1.29,1.80,1.45
2021-12-31 18:50:00+00:00,2.33,1.20,1.80,1.45
2021-12-31 18:55:00+00:00,2.34,1.22,1.80,1.46
2021-12-31 19:00:00+00:00,2.34,1.39,1.80,1.46
2021-12-31 19:05:00+00:00,2.34,1.51,1.77,1.46
2021-12-31 19:10:00+00:00,2.35,1.64,1.75,1.45
2021-12-31 19:15:00+00:00,2.35,1.77,1.72,1.45
2021-12-31 19:20:00+00:00,2.34,1.83,1.72,1.45
2021-12-31 19:25:00+00:00,2.34,1.69,1.72,1.44
2021-12-31 19:30:00+00:00,2.33,1.64,1.72,1.44
2021-12-31 19:35:00+00:00,2.33,1.59,1.75,1.44
2021-12-31 19:40:00+00:00,2.33,1.49,1.78,1.43
2021-12-31 19:45:00+00:00,2.33,1.42,1.81,1.43
2021-12-31 19:50:00+00:00,2.34,1.44,1.82,1.43
2021-12-31 19:55:00+00:00,2.34,1.54,1.82,1.42
2021-12-31 20:00:00+00:00,2.35,1.58,1.83,1.42
2021-12-31 20:05:00+00:00,2.35,1.57,1.82,1.41
2021-12-31 20:10:00+00:00,2.35,1.55,1.80,1.41
2021-12-31 20:15:00+00:00,2.35,1.39,1.79,1.40
2021-12-31 20:20:00+00:00,2.35,1.35,1.80,1.40
2021-12-31 20:25:00+00:00,2.35,1.30,1.82,1.39
2021-12-31 20:30:00+00:00,2.35,1.14,1.83,1.39
2021-12-31 20:35:00+00:00,2.35,1.22,1.83,1.38
2021-12-31 20:40:00+00:00,2.35,1.21,1.82,1.39
2021-12-31 20:45:00+00:00,2.35,1.31,1.82,1.39
2021-12-31 20:50:00+00:00,2.35,1.45,1.80,1.40
2021-12-31 20:55:00+00:00,2.35,1.48,1.77,1.41
2021-12-31 21:00:00+00:00,2.35,1.45,1.75,1.42
2021-12-31 21:05:00+00:00,2.35,1.28,1.74,1.42
2021-12-31 21:10:00+00:00,2.34,1.18,1.72,1.42
2021-12-31 21:15:00+00:00,2.34,1.07,1.71,1.42
2021-12-31 21:20:00+00:00,2.34,1.05,1.71,1.41
2021-12-31 21:25:00+00:00,2.34,0.95,1.72,1.41
2021-12-31 21:30:00+00:00,2.34,0.98,1.72,1.41
2021-12-31 21:35:00+00:00,2.34,1.17,1.69,1.40
2021-12-31 21:40:00+00:00,2.35,1.23,1.66,1.41
2021-12-31 21:45:00+00:00,2.35,1.45,1.63,1.41
2021-12-31 21:50:00+00:00,2.35,1.65,1.61,1.42
2021-12-31 21:55:00+00:00,2.34,1.70,1.60,1.43
2021-12-31 22:00:00+00:00,2.34,1.68,1.58,1.44
2021-12-31 22:05:00+00:00,2.34,1.65,1.60,1.44
2021-12-31 22:10:00+00:00,2.34,1.50,1.62,1.44
2021-12-31 22:15:00+00:00,2.34,1.42,1.64,1.43
2021-12-31 22:20:00+00:00,2.34,1.31,1.67,1.43
2021-12-31 22:25:00+00:00,2.34,1.26,1.70,1.42
2021-12-31 22:30:00+00:00,2.34,1.28,1.73,1.42
2021-12-31 22:35:00+00:00,2.35,1.32,1.72,1.42
2021-12-31 22:40:00+00:00,2.35,1.28,1.72,1.42
2021-12-31 22:45:00+00:00,2.36,1.35,1.71,1.43
2021-12-31 22:50:00+00:00,2.36,1.44,1.70,1.43
2021-12-31 22:55:00+00:00,2.35,1.43,1.68,1.44
2021-12-31 23:00:00+00:00,2.35,1.41,1.67,1.44
2021-12-31 23:05:00+00:00,2.35,1.45,1.67,1.44
2021-12-31 23:10:00+00:00,2.35,1.48,1.66,1.44
2021-12-31 23:15:00+00:00,2.35,1.30,1.66,1.43
2021-12-31 23:20:00+00:00,2.35,1.21,1.67,1.42
2021-12-31 23:25:00+00:00,2.35,1.15,1.67,1.42
2021-12-31 23:30:00+00:00,2.35,1.16,1.68,1.42
2021-12-31 23:35:00+00:00,2.35,1.23,1.68,1.43
2021-12-31 23:40:00+00:00,2.34,1.42,1.67,1.43
2021-12-31 23:45:00+00:00,2.34,1.57,1.67,1.44
2021-12-31 23:50:00+00:00,2.34,1.68,1.65,1.45
2021-12-31 23:55:00+00:00,2.35,1.75,1.62,1.45
2022-01-01 00:00:00+00:00,2.35,1.69,1.60,1.46
2022-01-01 00:05:00+00:00,2.35,1.72,1.63,1.46
2022-01-01 00:10:00+00:00,2.34,1.48,1.67,1.46
2022-01-01 00:15:00+00:00,2.34,1.31,1.70,1.46
2022-01-01 00:20:00+00:00,2.34,1.32,1.72,1.46
2022-01-01 00:25:00+00:00,2.35,1.34,1.75,1.47
2022-01-01 00:30:00+00:00,2.35,1.30,1.77,1.48
2022-01-01 00:35:00+00:00,2.35,1.48,1.75,1.48
2022-01-01 00:40:00+00:00,2.36,1.67,1.74,1.49
2022-01-01 00:45:00+00:00,2.36,1.73,1.72,1.50
2022-01-01 00:50:00+00:00,2.36,1.77,1.72,1.50
2022-01-01 00:55:00+00:00,2.37,1.87,1.71,1.51
2022-01-01 01:00:00+00:00,2.37,1.80,1.71,1.51
2022-01-01 01:05:00+00:00,2.36,1.57,1.75,1.51
2022-01-01 01:10:00+00:00,2.36,1.39,1.80,1.51
2022-01-01 01:15:00+00:00,2.35,1.32,1.84,1.52
2022-01-01 01:20:00+00:00,2.36,1.22,1.85,1.52
2022-01-01 01:25:00+00:00,2.36,1.29,1.86,1.52
2022-01-01 01:30:00+00:00,2.37,1.52,1.87,1.52
2022-01-01 01:35:00+00:00,2.38,1.67,1.85,1.53
2022-01-01 01:40:00+00:00,2.38,1.82,1.83,1.53
2022-01-01 01:45:00+00:00,2.39,1.95,1.81,1.53
2022-01-01 01:50:00+00:00,2.38,2.06,1.81,1.54
2022-01-01 01:55:00+00:00,2.38,1.89,1.81,1.54
2022-01-01 02:00:00+00:00,2.37,1.71,1.81,1.54
2022-01-01 02:05:00+00:00,2.37,1.49,1.86,1.54
2022-01-01 02:10:00+00:00,2.36,1.21,1.90,1.54
2022-01-01 02:15:00+00:00,2.36,0.96,1.95,1.54
2022-01-01 02:20:00+00:00,2.37,1.07,1.95,1.55
2022-01-01 02:25:00+00:00,2.39,1.17,1.94,1.55
2022-01-01 02:30:00+00:00,2.40,1.20,1.94,1.56
2022-01-01 02:35:00+00:00,2.40,1.52,1.91,1.57
2022-01-01 02:40:00+00:00,2.40,1.72,1.87,1.57
2022-01-01 02:45:00+00:00,2.40,1.71,1.84,1.58
2022-01-01 02:50:00+00:00,2.40,1.83,1.81,1.59
2022-01-01 02:55:00+00:00,2.39,1.90,1.79,1.59
2022-01-01 03:00:00+00:00,2.39,1.67,1.76,1.59
2022-01-01 03:05:00+00:00,2.39,1.47,1.80,1.59
2022-01-01 03:10:00+00:00,2.39,1.49,1.83,1.59
2022-01-01 03:15:00+00:00,2.39,1.43,1.87,1.59
2022-01-01 03:20:00+00:00,2.40,1.28,1.87,1.58
2022-01-01 03:25:00+00:00,2.40,1.38,1.88,1.59
2022-01-01 03:30:00+00:00,2.41,1.51,1.88,1.59
2022-01-01 03:35:00+00:00,2.41,1.43,1.86,1.59
2022-01-01 03:40:00+00:00,2.41,1.61,1.84,1.60
2022-01-01 03:45:00+00:00,2.41,1.81,1.82,1.60
2022-01-01 03:50:00+00:00,2.41,1.87,1.82,1.61
2022-01-01 03:55:00+00:00,2.40,1.87,1.81,1.61
2022-01-01 04:00:00+00:00,2.40,2.01,1.81,1.62
2022-01-01 04:05:00+00:00,2.40,1.85,1.83,1.62
2022-01-01 04:10:00+00:00,2.40,1.71,1.86,1.61
2022-01-01 04:15:00+00:00,2.40,1.71,1.88,1.62
2022-01-01 04:20:00+00:00,2.40,1.60,1.91,1.61
2022-01-01 04:25:00+00:00,2.40,1.47,1.94,1.62
2022-01-01 04:30:00+00:00,2.40,1.46,1.97,1.62
2022-01-01 04:35:00+00:00,2.41,1.50,1.95,1.62
2022-01-01 04:40:00+00:00,2.42,1.53,1.94,1.63
2022-01-01 04:45:00+00:00,2.43,1.59,1.92,1.63
2022-01-01 04:50:00+00:00,2.43,1.64,1.90,1.64
2022-01-01 04:55:00+00:00,2.42,1.63,1.89,1.64
2022-01-01 05:00:00+00:00,2.42,1.61,1.87,1.64
2022-01-01 05:05:00+00:00,2.42,1.55,1.87,1.64
2022-01-01 05:10:00+00:00,2.42,1.47,1.88,1.64
2022-01-01 05:15:00+00:00,2.42,1.46,1.88,1.64
2022-01-01 05:20:00+00:00,2.42,1.45,1.88,1.65
2022-01-01 05:25:00+00:00,2.43,1.48,1.87,1.65
2022-01-01 05:30:00+00:00,2.43,1.63,1.87,1.66
2022-01-01 05:35:00+00:00,2.42,1.77,1.85,1.66
2022-01-01 05:40:00+00:00,2.42,1.88,1.84,1.66
2022-01-01 05:45:00+00:00,2.41,2.00,1.82,1.66
2022-01-01 05:50:00+00:00,2.41,1.97,1.82,1.66
2022-01-01 05:55:00+00:00,2.40,1.90,1.83,1.66
2022-01-01 06:00:00+00:00,2.40,1.76,1.83,1.66
2022-01-01 06:05:00+00:00,2.40,1.57,1.88,1.66
2022-01-01 06:10:00+00:00,2.40,1.51,1.92,1.67
2022-01-01 06:15:00+00:00,2.40,1.40,1.97,1.67
2022-01-01 06:20:00+00:00,2.41,1.30,1.97,1.68
2022-01-01 06:25:00+00:00,2.42,1.39,1.96,1.69
2022-01-01 06:30:00+00:00,2.43,1.45,1.96,1.70
2022-01-01 06:35:00+00:00,2.43,1.60,1.93,1.70
2022-01-01 06:40:00+00:00,2.44,1.90,1.91,1.71
2022-01-01 06:45:00+00:00,2.44,2.00,1.88,1.71
2022-01-01 06:50:00+00:00,2.44,2.08,1.87,1.70
2022-01-01 06:55:00+00:00,2.43,2.17,1.86,1.70
2022-01-01 07:00:00+00:00,2.43,2.12,1.85,1.69
2022-01-01 07:05:00+00:00,2.42,1.77,1.90,1.69
2022-01-01 07:10:00+00:00,2.42,1.53,1.94,1.69
2022-01-01 07:15:00+00:00,2.41,1.47,1.99,1.70
2022-01-01 07:20:00+00:00,2.42,1.26,2.02,1.71
2022-01-01 07:25:00+00:00,2.44,1.30,2.04,1.72
2022-01-01 07:30:00+00:00,2.45,1.55,2.07,1.73
2022-01-01 07:35:00+00:00,2.46,1.68,2.03,1.73
2022-01-01 07:40:00+00:00,2.47,1.93,2.00,1.74
2022-01-01 07:45:00+00:00,2.48,2.24,1.96,1.75
2022-01-01 07:50:00+00:00,2.47,2.35,1.95,1.75
2022-01-01 07:55:00+00:00,2.46,2.18,1.94,1.75
2022-01-01 08:00:00+00:00,2.45,2.04,1.93,1.75
2022-01-01 08:05:00+00:00,2.44,1.90,2.00,1.76
2022-01-01 08:10:00+00:00,2.44,1.51,2.07,1.77
2022-01-01 08:15:00+00:00,2.43,1.34,2.14,1.78
2022-01-01 08:20:00+00:00,2.44,1.30,2.14,1.79
2022-01-01 08:25:00+00:00,2.46,1.38,2.15,1.80
2022-01-01 08:30:00+00:00,2.47,1.35,2.15,1.82
2022-01-01 08:35:00+00:00,2.48,1.50,2.10,1.83
2022-01-01 08:40:00+00:00,2.48,1.60,2.06,1.83
2022-01-01 08:45:00+00:00,2.49,1.64,2.01,1.84
2022-01-01 08:50:00+00:00,2.48,1.71,1.99,1.84
2022-01-01 08:55:00+00:00,2.48,1.72,1.97,1.84
2022-01-01 09:00:00+00:00,2.47,1.78,1.95,1.84
2022-01-01 09:05:00+00:00,2.47,1.83,1.95,1.84
2022-01-01 09:10:00+00:00,2.46,1.92,1.96,1.84
2022-01-01 09:15:00+00:00,2.46,1.99,1.96,1.84
2022-01-01 09:20:00+00:00,2.46,2.08,1.96,1.85
2022-01-01 09:25:00+00:00,2.46,2.10,1.95,1.85
2022-01-01 09:30:00+00:00,2.46,1.95,1.95,1.86
2022-01-01 09:35:00+00:00,2.46,1.83,1.99,1.86
2022-01-01 09:40:00+00:00,2.46,1.63,2.03,1.87
2022-01-01 09:45:00+00:00,2.46,1.49,2.07,1.87
2022-01-01 09:50:00+00:00,2.46,1.45,2.08,1.87
2022-01-01 09:55:00+00:00,2.46,1.58,2.08,1.87
2022-01-01 10:00:00+00:00,2.46,1.70,2.09,1.87
2022-01-01 10:05:00+00:00,2.47,1.80,2.07,1.87
2022-01-01 10:10:00+00:00,2.48,2.09,2.04,1.87
2022-01-01 10:15:00+00:00,2.49,2.24,2.02,1.87
2022-01-01 10:20:00+00:00,2.48,2.25,2.02,1.87
2022-01-01 10:25:00+00:00,2.48,2.19,2.01,1.88
2022-01-01 10:30:00+00:00,2.47,2.13,2.01,1.88
2022-01-01 10:35:00+00:00,2.47,2.05,2.06,1.89
2022-01-01 10:40:00+00:00,2.46,1.91,2.11,1.90
2022-01-01 10:45:00+00:00,2.46,1.88,2.16,1.90
2022-01-01 10:50:00+00:00,2.48,1.76,2.17,1.91
2022-01-01 10:55:00+00:00,2.50,1.78,2.18,1.91
2022-01-01 11:00:00+00:00,2.52,1.93,2.19,1.91
2022-01-01 11:05:00+00:00,2.52,2.00,2.19,1.91
2022-01-01 11:10:00+00:00,2.53,2.13,2.18,1.91
2022-01-01 11:15:00+00:00,2.53,2.32,2.18,1.92
2022-01-01 11:20:00+00:00,2.52,2.46,2.19,1.92
2022-01-01 11:25:00+00:00,2.52,2.36,2.21,1.93
2022-01-01 11:30:00+00:00,2.51,2.32,2.22,1.93
2022-01-01 11:35:00+00:00,2.51,2.32,2.26,1.94
2022-01-01 11:40:00+00:00,2.50,2.27,2.29,1.94
2022-01-01 11:45:00+00:00,2.50,2.12,2.33,1.94
2022-01-01 11:50:00+00:00,2.52,2.07,2.35,1.94
2022-01-01 11:55:00+00:00,2.54,2.03,2.37,1.94
2022-01-01 12:00:00+00:00,2.56,1.80,2.39,1.94
2022-01-01 12:05:00+00:00,2.57,1.81,2.39,1.95
2022-01-01 12:10:00+00:00,2.58,1.82,2.38,1.95
2022-01-01 12:15:00+00:00,2.59,1.64,2.38,1.94
2022-01-01 12:20:00+00:00,2.59,1.63,2.37,1.94
2022-01-01 12:25:00+00:00,2.59,1.79,2.35,1.94
2022-01-01 12:30:00+00:00,2.59,1.83,2.34,1.94
2022-01-01 12:35:00+00:00,2.59,1.81,2.32,1.93
2022-01-01 12:40:00+00:00,2.58,1.88,2.29,1.94
2022-01-01 12:45:00+00:00,2.58,2.05,2.27,1.94
2022-01-01 12:50:00+00:00,2.58,2.10,2.25,1.95
2022-01-01 12:55:00+00:00,2.58,2.14,2.24,1.96
2022-01-01 13:00:00+00:00,2.58,2.10,2.22,1.97
2022-01-01 13:05:00+00:00,2.58,2.00,2.22,1.98
2022-01-01 13:10:00+00:00,2.57,1.87,2.22,1.99
2022-01-01 13:15:00+00:00,2.57,1.65,2.22,1.99
2022-01-01 13:20:00+00:00,2.57,1.62,2.23,1.99
2022-01-01 13:25:00+00:00,2.56,1.58,2.25,1.99
2022-01-01 13:30:00+00:00,2.56,1.82,2.26,1.99
2022-01-01 13:35:00+00:00,2.56,1.94,2.23,1.99
2022-01-01 13:40:00+00:00,2.57,2.21,2.21,1.99
2022-01-01 13:45:00+00:00,2.57,2.37,2.18,1.99
2022-01-01 13:50:00+00:00,2.56,2.37,2.16,1.99
2022-01-01 13:55:00+00:00,2.56,2.50,2.13,1.99
2022-01-01 14:00:00+00:00,2.55,2.50,2.11,1.99
2022-01-01 14:05:00+00:00,2.55,2.20,2.18,1.99
2022-01-01 14:10:00+00:00,2.54,1.93,2.24,2.00
2022-01-01 14:15:00+00:00,2.54,1.85,2.31,2.00
2022-01-01 14:20:00+00:00,2.56,1.76,2.33,1.99
2022-01-01 14:25:00+00:00,2.59,1.52,2.34,1.99
2022-01-01 14:30:00+00:00,2.61,1.62,2.36,1.98
2022-01-01 14:35:00+00:00,2.62,1.65,2.32,1.97
2022-01-01 14:40:00+00:00,2.62,1.61,2.29,1.97
2022-01-01 14:45:00+00:00,2.63,1.70,2.25,1.96
2022-01-01 14:50:00+00:00,2.62,1.92,2.23,1.95
2022-01-01 14:55:00+00:00,2.61,1.84,2.21,1.95
2022-01-01 15:00:00+00:00,2.60,1.77,2.19,1.95
2022-01-01 15:05:00+00:00,2.59,1.86,2.19,1.96
2022-01-01 15:10:00+00:00,2.59,1.90,2.18,1.96
2022-01-01 15:15:00+00:00,2.58,1.74,2.18,1.97
2022-01-01 15:20:00+00:00,2.57,1.86,2.17,1.98
2022-01-01 15:25:00+00:00,2.56,1.93,2.17,1.98
2022-01-01 15:30:00+00:00,2.55,1.79,2.16,1.99
2022-01-01 15:35:00+00:00,2.55,1.88,2.15,1.99
2022-01-01 15:40:00+00:00,2.56,2.01,2.14,1.99
2022-01-01 15:45:00+00:00,2.56,2.04,2.13,1.99
2022-01-01 15:50:00+00:00,2.55,1.99,2.12,1.99
2022-01-01 15:55:00+00:00,2.55,2.20,2.12,2.00
2022-01-01 16:00:00+00:00,2.54,2.28,2.11,2.00
2022-01-01 16:05:00+00:00,2.53,2.26,2.13,2.00
2022-01-01 16:10:00+00:00,2.53,2.48,2.14,2.00
2022-01-01 16:15:00+00:00,2.52,2.50,2.16,2.00
2022-01-01 16:20:00+00:00,2.53,2.28,2.20,2.00
2022-01-01 16:25:00+00:00,2.53,2.18,2.25,2.00
2022-01-01 16:30:00+00:00,2.54,2.15,2.29,2.01
2022-01-01 16:35:00+00:00,2.55,2.05,2.32,2.01
2022-01-01 16:40:00+00:00,2.55,1.88,2.36,2.01
2022-01-01 16:45:00+00:00,2.56,1.95,2.39,2.01
2022-01-01 16:50:00+00:00,2.58,1.95,2.37,2.00
2022-01-01 16:55:00+00:00,2.60,1.86,2.36,2.00
2022-01-01 17:00:00+00:00,2.62,1.96,2.34,2.00
2022-01-01 17:05:00+00:00,2.61,2.04,2.33,1.99
2022-01-01 17:10:00+00:00,2.60,2.03,2.33,1.98
2022-01-01 17:15:00+00:00,2.59,2.12,2.32,1.99
2022-01-01 17:20:00+00:00,2.59,2.12,2.31,1.99
2022-01-01 17:25:00+00:00,2.59,2.05,2.31,1.99
2022-01-01 17:30:00+00:00,2.59,1.92,2.30,2.00
2022-01-01 17:35:00+00:00,2.59,1.83,2.31,2.01
2022-01-01 17:40:00+00:00,2.59,1.87,2.31,2.02
2022-01-01 17:45:00+00:00,2.59,1.77,2.32,2.03
2022-01-01 17:50:00+00:00,2.59,1.66,2.31,2.04
2022-01-01 17:55:00+00:00,2.58,1.91,2.29,2.05
2022-01-01 18:00:00+00:00,2.58,2.11,2.28,2.06
2022-01-01 18:05:00+00:00,2.58,2.12,2.26,2.06
2022-01-01 18:10:00+00:00,2.59,2.22,2.23,2.07
2022-01-01 18:15:00+00:00,2.59,2.32,2.21,2.07
2022-01-01 18:20:00+00:00,2.59,2.20,2.23,2.08
2022-01-01 18:25:00+00:00,2.58,1.99,2.25,2.08
2022-01-01 18:30:00+00:00,2.58,2.02,2.27,2.09
2022-01-01 18:35:00+00:00,2.58,1.95,2.29,2.10
2022-01-01 18:40:00+00:00,2.57,1.94,2.31,2.10
2022-01-01 18:45:00+00:00,2.57,1.95,2.33,2.10
2022-01-01 18:50:00+00:00,2.58,2.28,2.31,2.10
2022-01-01 18:55:00+00:00,2.59,2.27,2.30,2.10
2022-01-01 19:00:00+00:00,2.60,2.24,2.28,2.09
2022-01-01 19:05:00+00:00,2.59,2.18,2.28,2.09
2022-01-01 19:10:00+00:00,2.59,2.11,2.28,2.08
2022-01-01 19:15:00+00:00,2.58,1.87,2.28,2.08
2022-01-01 19:20:00+00:00,2.58,1.74,2.31,2.08
2022-01-01 19:25:00+00:00,2.58,1.84,2.35,2.08
2022-01-01 19:30:00+00:00,2.58,1.82,2.38,2.08
2022-01-01 19:35:00+00:00,2.59,1.77,2.35,2.09
2022-01-01 19:40:00+00:00,2.60,2.04,2.33,2.10
2022-01-01 19:45:00+00:00,2.61,2.08,2.30,2.10
2022-01-01 19:50:00+00:00,2.60,2.10,2.28,2.10
2022-01-01 19:55:00+00:00,2.60,2.16,2.25,2.11
2022-01-01 20:00:00+00:00,2.59,2.16,2.23,2.11
2022-01-01 20:05:00+00:00,2.59,1.96,2.25,2.11
2022-01-01 20:10:00+00:00,2.58,1.91,2.28,2.11
2022-01-01 20:15:00+00:00,2.58,2.03,2.30,2.11
2022-01-01 20:20:00+00:00,2.58,1.99,2.30,2.11
2022-01-01 20:25:00+00:00,2.59,2.01,2.30,2.12
2022-01-01 20:30:00+00:00,2.59,2.29,2.30,2.12
2022-01-01 20:35:00+00:00,2.59,2.34,2.29,2.13
2022-01-01 20:40:00+00:00,2.60,2.38,2.28,2.14
2022-01-01 20:45:00+00:00,2.60,2.49,2.27,2.15
2022-01-01 20:50:00+00:00,2.60,2.54,2.31,2.16
2022-01-01 20:55:00+00:00,2.59,2.34,2.34,2.16
2022-01-01 21:00:00+00:00,2.59,2.32,2.38,2.17
2022-01-01 21:05:00+00:00,2.59,2.25,2.41,2.17
2022-01-01 21:10:00+00:00,2.59,2.14,2.44,2.16
2022-01-01 21:15:00+00:00,2.59,2.16,2.47,2.16
2022-01-01 21:20:00+00:00,2.62,2.27,2.48,2.15
2022-01-01 21:25:00+00:00,2.64,2.26,2.48,2.15
2022-01-01 21:30:00+00:00,2.67,2.26,2.49,2.15
2022-01-01 21:35:00+00:00,2.67,2.33,2.50,2.15
2022-01-01 21:40:00+00:00,2.67,2.24,2.50,2.15
2022-01-01 21:45:00+00:00,2.67,2.03,2.51,2.15
