,"USGS 05536890: CSSC near Lemont, IL","USGS 05533600: Des Plaines River near Lemont, IL",USGS 05536085: North Branch Chicago River at N Pulaski Rd,"USGS 05536290: Little Calumet River at South Holland, IL","USGS 05536340: Midlothian Creek at Oak Forest, IL","USGS 05536500: Tinley Creek near Palos Park, IL","USGS 05536580: Stony Creek (west) near Worth, IL","USGS 05537980: Des Plaines River at Route 53 at Joliet, IL"
2020-06-04 07:10:00-06:00,3820.00,nan,nan,nan,nan,nan,nan,3490.00
2020-06-04 07:11:00-06:00,3610.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:12:00-06:00,4090.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:13:00-06:00,4010.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:14:00-06:00,3970.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:15:00-06:00,4450.00,940.00,73.00,124.00,5.96,4.93,7.23,nan
2020-06-04 07:16:00-06:00,4010.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:17:00-06:00,4180.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:18:00-06:00,4430.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:19:00-06:00,4050.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:20:00-06:00,4190.00,nan,nan,nan,nan,nan,nan,3610.00
2020-06-04 07:21:00-06:00,4240.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:22:00-06:00,4060.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:23:00-06:00,4250.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:24:00-06:00,4040.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:25:00-06:00,4210.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:26:00-06:00,4410.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:27:00-06:00,4400.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:28:00-06:00,4510.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:29:00-06:00,4230.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:30:00-06:00,4330.00,940.00,74.30,124.00,5.96,4.93,7.23,3910.00
2020-06-04 07:31:00-06:00,4500.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:32:00-06:00,4850.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:33:00-06:00,4470.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:34:00-06:00,4490.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:35:00-06:00,4520.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:36:00-06:00,4270.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:37:00-06:00,4260.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:38:00-06:00,4140.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:39:00-06:00,3720.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:40:00-06:00,4150.00,nan,nan,nan,nan,nan,nan,3900.00
2020-06-04 07:41:00-06:00,3790.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:42:00-06:00,3730.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:43:00-06:00,3630.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:44:00-06:00,4050.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:45:00-06:00,3810.00,940.00,74.30,124.00,6.36,4.93,7.23,nan
2020-06-04 07:46:00-06:00,4250.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:47:00-06:00,4190.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:48:00-06:00,3610.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:49:00-06:00,3960.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:50:00-06:00,4080.00,nan,nan,nan,nan,nan,nan,3790.00
2020-06-04 07:51:00-06:00,4360.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:52:00-06:00,4240.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:53:00-06:00,3940.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:54:00-06:00,3880.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:55:00-06:00,3970.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:56:00-06:00,4020.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:57:00-06:00,3630.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:58:00-06:00,3750.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 07:59:00-06:00,3910.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:00:00-06:00,3550.00,940.00,74.30,123.00,5.96,4.93,7.23,3580.00
2020-06-04 08:01:00-06:00,3700.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:02:00-06:00,4020.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:03:00-06:00,3840.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:04:00-06:00,3500.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:05:00-06:00,3720.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:06:00-06:00,3800.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:07:00-06:00,3550.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:08:00-06:00,3280.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:09:00-06:00,3420.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:10:00-06:00,3700.00,nan,nan,nan,nan,nan,nan,3650.00
2020-06-04 08:11:00-06:00,3400.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:12:00-06:00,6370.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:13:00-06:00,6460.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:14:00-06:00,3930.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:15:00-06:00,3660.00,940.00,75.60,123.00,5.96,4.93,7.23,nan
2020-06-04 08:16:00-06:00,2840.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:17:00-06:00,3150.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:18:00-06:00,4200.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:19:00-06:00,2850.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:20:00-06:00,2940.00,nan,nan,nan,nan,nan,nan,5760.00
2020-06-04 08:21:00-06:00,2970.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:22:00-06:00,3350.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:23:00-06:00,3450.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:24:00-06:00,3210.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:25:00-06:00,3480.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:26:00-06:00,3320.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:27:00-06:00,3570.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:28:00-06:00,3370.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:29:00-06:00,3500.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:30:00-06:00,3410.00,940.00,77.00,123.00,5.96,4.93,7.23,7130.00
2020-06-04 08:31:00-06:00,3470.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:32:00-06:00,3520.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:33:00-06:00,3150.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:34:00-06:00,3370.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:35:00-06:00,3570.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:36:00-06:00,3340.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:37:00-06:00,3440.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:38:00-06:00,3400.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:39:00-06:00,3550.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:40:00-06:00,3270.00,nan,nan,nan,nan,nan,nan,5180.00
2020-06-04 08:41:00-06:00,3570.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:42:00-06:00,3650.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:43:00-06:00,3540.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:44:00-06:00,3680.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:45:00-06:00,3520.00,940.00,75.60,123.00,5.96,4.93,7.23,nan
2020-06-04 08:46:00-06:00,3440.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:47:00-06:00,3610.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:48:00-06:00,3610.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:49:00-06:00,3460.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:50:00-06:00,3310.00,nan,nan,nan,nan,nan,nan,3060.00
2020-06-04 08:51:00-06:00,3810.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:52:00-06:00,3540.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:53:00-06:00,3450.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:54:00-06:00,3530.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:55:00-06:00,3350.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:56:00-06:00,3370.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:57:00-06:00,3410.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:58:00-06:00,3410.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 08:59:00-06:00,3400.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:00:00-06:00,3450.00,940.00,74.30,123.00,5.96,4.93,7.23,3130.00
2020-06-04 09:01:00-06:00,3550.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:02:00-06:00,3470.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:03:00-06:00,3450.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:04:00-06:00,3420.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:05:00-06:00,3370.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:06:00-06:00,3510.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:07:00-06:00,3490.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:08:00-06:00,3630.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:09:00-06:00,3500.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:10:00-06:00,3420.00,nan,nan,nan,nan,nan,nan,4000.00
2020-06-04 09:11:00-06:00,3350.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:12:00-06:00,3400.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:13:00-06:00,3440.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:14:00-06:00,3210.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:15:00-06:00,3110.00,940.00,75.60,121.00,5.96,4.93,7.23,nan
2020-06-04 09:16:00-06:00,3220.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:17:00-06:00,3090.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:18:00-06:00,3140.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:19:00-06:00,3180.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:20:00-06:00,3290.00,nan,nan,nan,nan,nan,nan,4430.00
2020-06-04 09:21:00-06:00,3210.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:22:00-06:00,3160.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:23:00-06:00,3240.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:24:00-06:00,3310.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:25:00-06:00,3460.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:26:00-06:00,3340.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:27:00-06:00,3200.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:28:00-06:00,3110.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:29:00-06:00,3240.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:30:00-06:00,3340.00,946.00,74.30,121.00,5.96,4.93,7.23,4800.00
2020-06-04 09:31:00-06:00,3420.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:32:00-06:00,3230.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:33:00-06:00,2970.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:34:00-06:00,3050.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:35:00-06:00,3160.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:36:00-06:00,3140.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:37:00-06:00,3040.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:38:00-06:00,3030.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:39:00-06:00,3030.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:40:00-06:00,3270.00,nan,nan,nan,nan,nan,nan,5310.00
2020-06-04 09:41:00-06:00,3070.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:42:00-06:00,3220.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:43:00-06:00,3300.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:44:00-06:00,3360.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:45:00-06:00,3470.00,940.00,74.30,120.00,5.96,4.93,7.23,nan
2020-06-04 09:46:00-06:00,3340.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:47:00-06:00,3360.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:48:00-06:00,3250.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:49:00-06:00,3230.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:50:00-06:00,3180.00,nan,nan,nan,nan,nan,nan,4540.00
2020-06-04 09:51:00-06:00,3140.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:52:00-06:00,3190.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:53:00-06:00,3160.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:54:00-06:00,3370.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:55:00-06:00,3340.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:56:00-06:00,3430.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:57:00-06:00,3490.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:58:00-06:00,3530.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 09:59:00-06:00,3520.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:00:00-06:00,3760.00,940.00,77.00,119.00,5.96,4.93,7.55,4060.00
2020-06-04 10:01:00-06:00,3830.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:02:00-06:00,3730.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:03:00-06:00,3800.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:04:00-06:00,3920.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:05:00-06:00,4050.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:06:00-06:00,4100.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:07:00-06:00,4270.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:08:00-06:00,4190.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:09:00-06:00,4160.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:10:00-06:00,4220.00,nan,nan,nan,nan,nan,nan,3550.00
2020-06-04 10:11:00-06:00,4340.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:12:00-06:00,3840.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:13:00-06:00,4120.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:14:00-06:00,4040.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:15:00-06:00,4060.00,940.00,77.00,119.00,5.96,4.93,7.23,nan
2020-06-04 10:16:00-06:00,4360.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:17:00-06:00,4590.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:18:00-06:00,4540.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:19:00-06:00,4280.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:20:00-06:00,4260.00,nan,nan,nan,nan,nan,nan,4400.00
2020-06-04 10:21:00-06:00,4360.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:22:00-06:00,4460.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:23:00-06:00,4350.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:24:00-06:00,4400.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:25:00-06:00,4770.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:26:00-06:00,4680.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:27:00-06:00,4710.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:28:00-06:00,4760.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:29:00-06:00,4850.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:30:00-06:00,4810.00,940.00,79.70,118.00,5.96,4.93,7.23,4540.00
2020-06-04 10:31:00-06:00,4630.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:32:00-06:00,4750.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:33:00-06:00,4750.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:34:00-06:00,4670.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:35:00-06:00,4430.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:36:00-06:00,4550.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:37:00-06:00,4320.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:38:00-06:00,4300.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:39:00-06:00,4000.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:40:00-06:00,4270.00,nan,nan,nan,nan,nan,nan,4190.00
2020-06-04 10:41:00-06:00,4110.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:42:00-06:00,3880.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:43:00-06:00,4010.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:44:00-06:00,3870.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:45:00-06:00,3630.00,946.00,77.00,118.00,5.96,4.93,7.23,nan
2020-06-04 10:46:00-06:00,3870.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:47:00-06:00,3900.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:48:00-06:00,3800.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:49:00-06:00,3810.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:50:00-06:00,3720.00,nan,nan,nan,nan,nan,nan,4280.00
2020-06-04 10:51:00-06:00,3610.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:52:00-06:00,3920.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:53:00-06:00,4000.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:54:00-06:00,3530.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:55:00-06:00,3770.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:56:00-06:00,4090.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:57:00-06:00,5500.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:58:00-06:00,3780.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 10:59:00-06:00,3940.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:00:00-06:00,3820.00,946.00,70.30,117.00,5.58,4.93,7.23,4760.00
2020-06-04 11:01:00-06:00,3070.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:02:00-06:00,3400.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:03:00-06:00,4070.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:04:00-06:00,3380.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:05:00-06:00,3780.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:06:00-06:00,3760.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:07:00-06:00,3830.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:08:00-06:00,3940.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:09:00-06:00,3960.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:10:00-06:00,3720.00,nan,nan,nan,nan,nan,nan,5030.00
2020-06-04 11:11:00-06:00,3970.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:12:00-06:00,3880.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:13:00-06:00,3960.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:14:00-06:00,3700.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:15:00-06:00,4000.00,940.00,73.00,116.00,5.58,4.93,7.23,nan
2020-06-04 11:16:00-06:00,3600.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:17:00-06:00,3660.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:18:00-06:00,3820.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:19:00-06:00,3690.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:20:00-06:00,3560.00,nan,nan,nan,nan,nan,nan,5750.00
2020-06-04 11:21:00-06:00,3540.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:22:00-06:00,3620.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:23:00-06:00,3860.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:24:00-06:00,3700.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:25:00-06:00,3610.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:26:00-06:00,3710.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:27:00-06:00,3640.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:28:00-06:00,3710.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:29:00-06:00,3560.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:30:00-06:00,3720.00,946.00,71.60,114.00,5.58,4.93,7.55,6280.00
2020-06-04 11:31:00-06:00,3680.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:32:00-06:00,3770.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:33:00-06:00,3650.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:34:00-06:00,3400.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:35:00-06:00,3640.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:36:00-06:00,3780.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:37:00-06:00,3490.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:38:00-06:00,3570.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:39:00-06:00,3490.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:40:00-06:00,3440.00,nan,nan,nan,nan,nan,nan,5370.00
2020-06-04 11:41:00-06:00,3290.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:42:00-06:00,3420.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:43:00-06:00,3450.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:44:00-06:00,3470.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:45:00-06:00,3310.00,946.00,74.30,114.00,5.58,4.93,7.23,nan
2020-06-04 11:46:00-06:00,3220.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:47:00-06:00,3220.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:48:00-06:00,3500.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:49:00-06:00,3550.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:50:00-06:00,3390.00,nan,nan,nan,nan,nan,nan,3940.00
2020-06-04 11:51:00-06:00,3300.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:52:00-06:00,3180.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:53:00-06:00,3250.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:54:00-06:00,3380.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:55:00-06:00,3520.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:56:00-06:00,3420.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:57:00-06:00,3440.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:58:00-06:00,3450.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 11:59:00-06:00,3370.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:00:00-06:00,3390.00,940.00,64.30,114.00,5.58,4.93,7.23,4120.00
2020-06-04 12:01:00-06:00,3380.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:02:00-06:00,3350.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:03:00-06:00,3370.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:04:00-06:00,3370.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:05:00-06:00,3360.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:06:00-06:00,3230.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:07:00-06:00,3280.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:08:00-06:00,3290.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:09:00-06:00,3290.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:10:00-06:00,3140.00,nan,nan,nan,nan,nan,nan,4940.00
2020-06-04 12:11:00-06:00,3090.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:12:00-06:00,3320.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:13:00-06:00,3240.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:14:00-06:00,3350.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:15:00-06:00,3160.00,946.00,64.30,113.00,5.58,4.93,7.23,nan
2020-06-04 12:16:00-06:00,3080.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:17:00-06:00,3090.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:18:00-06:00,3110.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:19:00-06:00,3210.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:20:00-06:00,3160.00,nan,nan,nan,nan,nan,nan,4770.00
2020-06-04 12:21:00-06:00,3160.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:22:00-06:00,3080.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:23:00-06:00,2940.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:24:00-06:00,3040.00,nan,nan,nan,nan,nan,nan,nan
2020-06-04 12:25:00-06:00,3150.00,nan,nan,nan,nan,nan,nan,nan
